"Kod";"Nazwa";"Wiek";"Płeć";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0218000;"Powiat średzki";"ogółem";"ogółem";"2009";50119;"osoba";"";
0218000;"Powiat średzki";"ogółem";"ogółem";"2010";51548;"osoba";"";
0218000;"Powiat średzki";"ogółem";"ogółem";"2011";51782;"osoba";"";
0218000;"Powiat średzki";"ogółem";"ogółem";"2012";52108;"osoba";"";
0218000;"Powiat średzki";"ogółem";"ogółem";"2013";52445;"osoba";"";
0218000;"Powiat średzki";"ogółem";"ogółem";"2014";52725;"osoba";"";
0218000;"Powiat średzki";"ogółem";"ogółem";"2015";52837;"osoba";"";
0218000;"Powiat średzki";"ogółem";"ogółem";"2016";53181;"osoba";"";
0218000;"Powiat średzki";"ogółem";"ogółem";"2017";53722;"osoba";"";
0218000;"Powiat średzki";"ogółem";"ogółem";"2018";54269;"osoba";"";
0218000;"Powiat średzki";"ogółem";"ogółem";"2019";;"osoba";"n";
0219000;"Powiat świdnicki";"ogółem";"ogółem";"2002";161763;"osoba";"";
0219000;"Powiat świdnicki";"ogółem";"ogółem";"2003";161333;"osoba";"";
0219000;"Powiat świdnicki";"ogółem";"ogółem";"2004";160856;"osoba";"";
0219000;"Powiat świdnicki";"ogółem";"ogółem";"2005";160675;"osoba";"";
0219000;"Powiat świdnicki";"ogółem";"ogółem";"2006";160230;"osoba";"";
0219000;"Powiat świdnicki";"ogółem";"ogółem";"2007";159723;"osoba";"";
0219000;"Powiat świdnicki";"ogółem";"ogółem";"2008";159396;"osoba";"";
0219000;"Powiat świdnicki";"ogółem";"ogółem";"2009";159323;"osoba";"";
0219000;"Powiat świdnicki";"ogółem";"ogółem";"2010";162386;"osoba";"";
0219000;"Powiat świdnicki";"ogółem";"ogółem";"2011";162145;"osoba";"";
0219000;"Powiat świdnicki";"ogółem";"ogółem";"2012";161737;"osoba";"";
0219000;"Powiat świdnicki";"ogółem";"ogółem";"2013";160932;"osoba";"";
0219000;"Powiat świdnicki";"ogółem";"ogółem";"2014";160438;"osoba";"";
0219000;"Powiat świdnicki";"ogółem";"ogółem";"2015";159633;"osoba";"";
0219000;"Powiat świdnicki";"ogółem";"ogółem";"2016";158939;"osoba";"";
0219000;"Powiat świdnicki";"ogółem";"ogółem";"2017";158392;"osoba";"";
0219000;"Powiat świdnicki";"ogółem";"ogółem";"2018";157615;"osoba";"";
0219000;"Powiat świdnicki";"ogółem";"ogółem";"2019";;"osoba";"n";
0220000;"Powiat trzebnicki";"ogółem";"ogółem";"2002";76397;"osoba";"";
0220000;"Powiat trzebnicki";"ogółem";"ogółem";"2003";76644;"osoba";"";
0220000;"Powiat trzebnicki";"ogółem";"ogółem";"2004";77072;"osoba";"";
0220000;"Powiat trzebnicki";"ogółem";"ogółem";"2005";77172;"osoba";"";
0220000;"Powiat trzebnicki";"ogółem";"ogółem";"2006";77599;"osoba";"";
0220000;"Powiat trzebnicki";"ogółem";"ogółem";"2007";78248;"osoba";"";
0220000;"Powiat trzebnicki";"ogółem";"ogółem";"2008";78703;"osoba";"";
0220000;"Powiat trzebnicki";"ogółem";"ogółem";"2009";79166;"osoba";"";
0220000;"Powiat trzebnicki";"ogółem";"ogółem";"2010";81461;"osoba";"";
0220000;"Powiat trzebnicki";"ogółem";"ogółem";"2011";82015;"osoba";"";
0220000;"Powiat trzebnicki";"ogółem";"ogółem";"2012";82552;"osoba";"";
0220000;"Powiat trzebnicki";"ogółem";"ogółem";"2013";83041;"osoba";"";
0220000;"Powiat trzebnicki";"ogółem";"ogółem";"2014";83358;"osoba";"";
0220000;"Powiat trzebnicki";"ogółem";"ogółem";"2015";83699;"osoba";"";
0220000;"Powiat trzebnicki";"ogółem";"ogółem";"2016";84063;"osoba";"";
0220000;"Powiat trzebnicki";"ogółem";"ogółem";"2017";84495;"osoba";"";
0220000;"Powiat trzebnicki";"ogółem";"ogółem";"2018";84886;"osoba";"";
0220000;"Powiat trzebnicki";"ogółem";"ogółem";"2019";;"osoba";"n";
0221000;"Powiat wałbrzyski";"ogółem";"ogółem";"2002";59739;"osoba";"";
0221000;"Powiat wałbrzyski";"ogółem";"ogółem";"2003";188229;"osoba";"";
0221000;"Powiat wałbrzyski";"ogółem";"ogółem";"2004";186708;"osoba";"";
0221000;"Powiat wałbrzyski";"ogółem";"ogółem";"2005";185399;"osoba";"";
0221000;"Powiat wałbrzyski";"ogółem";"ogółem";"2006";183689;"osoba";"";
0221000;"Powiat wałbrzyski";"ogółem";"ogółem";"2007";182104;"osoba";"";
0221000;"Powiat wałbrzyski";"ogółem";"ogółem";"2008";180776;"osoba";"";
0221000;"Powiat wałbrzyski";"ogółem";"ogółem";"2009";179526;"osoba";"";
0221000;"Powiat wałbrzyski";"ogółem";"ogółem";"2010";180209;"osoba";"";
0221000;"Powiat wałbrzyski";"ogółem";"ogółem";"2011";178776;"osoba";"";
0221000;"Powiat wałbrzyski";"ogółem";"ogółem";"2012";177604;"osoba";"";
0221000;"Powiat wałbrzyski";"ogółem";"ogółem";"2013";57834;"osoba";"";
0221000;"Powiat wałbrzyski";"ogółem";"ogółem";"2014";57492;"osoba";"";
0221000;"Powiat wałbrzyski";"ogółem";"ogółem";"2015";57023;"osoba";"";
0221000;"Powiat wałbrzyski";"ogółem";"ogółem";"2016";56788;"osoba";"";
0221000;"Powiat wałbrzyski";"ogółem";"ogółem";"2017";56446;"osoba";"";
0221000;"Powiat wałbrzyski";"ogółem";"ogółem";"2018";56004;"osoba";"";
0221000;"Powiat wałbrzyski";"ogółem";"ogółem";"2019";;"osoba";"n";
0222000;"Powiat wołowski";"ogółem";"ogółem";"2002";47770;"osoba";"";
0222000;"Powiat wołowski";"ogółem";"ogółem";"2003";47710;"osoba";"";
0222000;"Powiat wołowski";"ogółem";"ogółem";"2004";47616;"osoba";"";
0222000;"Powiat wołowski";"ogółem";"ogółem";"2005";47539;"osoba";"";
0222000;"Powiat wołowski";"ogółem";"ogółem";"2006";47446;"osoba";"";
0222000;"Powiat wołowski";"ogółem";"ogółem";"2007";47417;"osoba";"";
0222000;"Powiat wołowski";"ogółem";"ogółem";"2008";47332;"osoba";"";
0222000;"Powiat wołowski";"ogółem";"ogółem";"2009";47344;"osoba";"";
0222000;"Powiat wołowski";"ogółem";"ogółem";"2010";47956;"osoba";"";
0222000;"Powiat wołowski";"ogółem";"ogółem";"2011";47799;"osoba";"";
0222000;"Powiat wołowski";"ogółem";"ogółem";"2012";47708;"osoba";"";
0222000;"Powiat wołowski";"ogółem";"ogółem";"2013";47569;"osoba";"";
0222000;"Powiat wołowski";"ogółem";"ogółem";"2014";47439;"osoba";"";
0222000;"Powiat wołowski";"ogółem";"ogółem";"2015";47194;"osoba";"";
0222000;"Powiat wołowski";"ogółem";"ogółem";"2016";47137;"osoba";"";
0222000;"Powiat wołowski";"ogółem";"ogółem";"2017";47124;"osoba";"";
0222000;"Powiat wołowski";"ogółem";"ogółem";"2018";47056;"osoba";"";
0222000;"Powiat wołowski";"ogółem";"ogółem";"2019";;"osoba";"n";
0223000;"Powiat wrocławski";"ogółem";"ogółem";"2002";96786;"osoba";"";
0223000;"Powiat wrocławski";"ogółem";"ogółem";"2003";98032;"osoba";"";
0223000;"Powiat wrocławski";"ogółem";"ogółem";"2004";99511;"osoba";"";
0223000;"Powiat wrocławski";"ogółem";"ogółem";"2005";100866;"osoba";"";
0223000;"Powiat wrocławski";"ogółem";"ogółem";"2006";103548;"osoba";"";
0223000;"Powiat wrocławski";"ogółem";"ogółem";"2007";106080;"osoba";"";
0223000;"Powiat wrocławski";"ogółem";"ogółem";"2008";108386;"osoba";"";
0223000;"Powiat wrocławski";"ogółem";"ogółem";"2009";111069;"osoba";"";
0223000;"Powiat wrocławski";"ogółem";"ogółem";"2010";118593;"osoba";"";
0223000;"Powiat wrocławski";"ogółem";"ogółem";"2011";121651;"osoba";"";
0223000;"Powiat wrocławski";"ogółem";"ogółem";"2012";124509;"osoba";"";
0223000;"Powiat wrocławski";"ogółem";"ogółem";"2013";127896;"osoba";"";
0223000;"Powiat wrocławski";"ogółem";"ogółem";"2014";130968;"osoba";"";
0223000;"Powiat wrocławski";"ogółem";"ogółem";"2015";134145;"osoba";"";
0223000;"Powiat wrocławski";"ogółem";"ogółem";"2016";137419;"osoba";"";
0223000;"Powiat wrocławski";"ogółem";"ogółem";"2017";141337;"osoba";"";
0223000;"Powiat wrocławski";"ogółem";"ogółem";"2018";146060;"osoba";"";
0223000;"Powiat wrocławski";"ogółem";"ogółem";"2019";;"osoba";"n";
0224000;"Powiat ząbkowicki";"ogółem";"ogółem";"2002";70406;"osoba";"";
0224000;"Powiat ząbkowicki";"ogółem";"ogółem";"2003";70051;"osoba";"";
0224000;"Powiat ząbkowicki";"ogółem";"ogółem";"2004";69867;"osoba";"";
0224000;"Powiat ząbkowicki";"ogółem";"ogółem";"2005";69521;"osoba";"";
0224000;"Powiat ząbkowicki";"ogółem";"ogółem";"2006";69104;"osoba";"";
0224000;"Powiat ząbkowicki";"ogółem";"ogółem";"2007";68835;"osoba";"";
0224000;"Powiat ząbkowicki";"ogółem";"ogółem";"2008";68732;"osoba";"";
0224000;"Powiat ząbkowicki";"ogółem";"ogółem";"2009";68575;"osoba";"";
0224000;"Powiat ząbkowicki";"ogółem";"ogółem";"2010";69140;"osoba";"";
0224000;"Powiat ząbkowicki";"ogółem";"ogółem";"2011";68807;"osoba";"";
0224000;"Powiat ząbkowicki";"ogółem";"ogółem";"2012";68334;"osoba";"";
0224000;"Powiat ząbkowicki";"ogółem";"ogółem";"2013";67875;"osoba";"";
0224000;"Powiat ząbkowicki";"ogółem";"ogółem";"2014";67458;"osoba";"";
0224000;"Powiat ząbkowicki";"ogółem";"ogółem";"2015";66971;"osoba";"";
0224000;"Powiat ząbkowicki";"ogółem";"ogółem";"2016";66527;"osoba";"";
0224000;"Powiat ząbkowicki";"ogółem";"ogółem";"2017";66009;"osoba";"";
0224000;"Powiat ząbkowicki";"ogółem";"ogółem";"2018";65428;"osoba";"";
0224000;"Powiat ząbkowicki";"ogółem";"ogółem";"2019";;"osoba";"n";
0225000;"Powiat zgorzelecki";"ogółem";"ogółem";"2002";95950;"osoba";"";
0225000;"Powiat zgorzelecki";"ogółem";"ogółem";"2003";95731;"osoba";"";
0225000;"Powiat zgorzelecki";"ogółem";"ogółem";"2004";95195;"osoba";"";
0225000;"Powiat zgorzelecki";"ogółem";"ogółem";"2005";94765;"osoba";"";
0225000;"Powiat zgorzelecki";"ogółem";"ogółem";"2006";94122;"osoba";"";
0225000;"Powiat zgorzelecki";"ogółem";"ogółem";"2007";93732;"osoba";"";
0225000;"Powiat zgorzelecki";"ogółem";"ogółem";"2008";93408;"osoba";"";
0225000;"Powiat zgorzelecki";"ogółem";"ogółem";"2009";92867;"osoba";"";
0225000;"Powiat zgorzelecki";"ogółem";"ogółem";"2010";94636;"osoba";"";
0225000;"Powiat zgorzelecki";"ogółem";"ogółem";"2011";94205;"osoba";"";
0225000;"Powiat zgorzelecki";"ogółem";"ogółem";"2012";93801;"osoba";"";
0225000;"Powiat zgorzelecki";"ogółem";"ogółem";"2013";93158;"osoba";"";
0225000;"Powiat zgorzelecki";"ogółem";"ogółem";"2014";92389;"osoba";"";
0225000;"Powiat zgorzelecki";"ogółem";"ogółem";"2015";91824;"osoba";"";
0225000;"Powiat zgorzelecki";"ogółem";"ogółem";"2016";91258;"osoba";"";
0225000;"Powiat zgorzelecki";"ogółem";"ogółem";"2017";90584;"osoba";"";
0225000;"Powiat zgorzelecki";"ogółem";"ogółem";"2018";90003;"osoba";"";
0225000;"Powiat zgorzelecki";"ogółem";"ogółem";"2019";;"osoba";"n";
0226000;"Powiat złotoryjski";"ogółem";"ogółem";"2002";46233;"osoba";"";
0226000;"Powiat złotoryjski";"ogółem";"ogółem";"2003";45994;"osoba";"";
0226000;"Powiat złotoryjski";"ogółem";"ogółem";"2004";46016;"osoba";"";
0226000;"Powiat złotoryjski";"ogółem";"ogółem";"2005";45885;"osoba";"";
0226000;"Powiat złotoryjski";"ogółem";"ogółem";"2006";45641;"osoba";"";
0226000;"Powiat złotoryjski";"ogółem";"ogółem";"2007";45598;"osoba";"";
0226000;"Powiat złotoryjski";"ogółem";"ogółem";"2008";45447;"osoba";"";
0226000;"Powiat złotoryjski";"ogółem";"ogółem";"2009";45376;"osoba";"";
0226000;"Powiat złotoryjski";"ogółem";"ogółem";"2010";45696;"osoba";"";
0226000;"Powiat złotoryjski";"ogółem";"ogółem";"2011";45613;"osoba";"";
0226000;"Powiat złotoryjski";"ogółem";"ogółem";"2012";45432;"osoba";"";
0226000;"Powiat złotoryjski";"ogółem";"ogółem";"2013";45056;"osoba";"";
0226000;"Powiat złotoryjski";"ogółem";"ogółem";"2014";44867;"osoba";"";
0226000;"Powiat złotoryjski";"ogółem";"ogółem";"2015";44598;"osoba";"";
0226000;"Powiat złotoryjski";"ogółem";"ogółem";"2016";44381;"osoba";"";
0226000;"Powiat złotoryjski";"ogółem";"ogółem";"2017";44126;"osoba";"";
0226000;"Powiat złotoryjski";"ogółem";"ogółem";"2018";43869;"osoba";"";
0226000;"Powiat złotoryjski";"ogółem";"ogółem";"2019";;"osoba";"n";
0261000;"Powiat m.Jelenia Góra";"ogółem";"ogółem";"2002";88866;"osoba";"";
0261000;"Powiat m.Jelenia Góra";"ogółem";"ogółem";"2003";88034;"osoba";"";
0261000;"Powiat m.Jelenia Góra";"ogółem";"ogółem";"2004";87643;"osoba";"";
0261000;"Powiat m.Jelenia Góra";"ogółem";"ogółem";"2005";87017;"osoba";"";
0261000;"Powiat m.Jelenia Góra";"ogółem";"ogółem";"2006";86503;"osoba";"";
0261000;"Powiat m.Jelenia Góra";"ogółem";"ogółem";"2007";85782;"osoba";"";
0261000;"Powiat m.Jelenia Góra";"ogółem";"ogółem";"2008";85378;"osoba";"";
0261000;"Powiat m.Jelenia Góra";"ogółem";"ogółem";"2009";84564;"osoba";"";
0261000;"Powiat m.Jelenia Góra";"ogółem";"ogółem";"2010";84015;"osoba";"";
0261000;"Powiat m.Jelenia Góra";"ogółem";"ogółem";"2011";83463;"osoba";"";
0261000;"Powiat m.Jelenia Góra";"ogółem";"ogółem";"2012";82846;"osoba";"";
0261000;"Powiat m.Jelenia Góra";"ogółem";"ogółem";"2013";81985;"osoba";"";
0261000;"Powiat m.Jelenia Góra";"ogółem";"ogółem";"2014";81408;"osoba";"";
0261000;"Powiat m.Jelenia Góra";"ogółem";"ogółem";"2015";81010;"osoba";"";
0261000;"Powiat m.Jelenia Góra";"ogółem";"ogółem";"2016";80524;"osoba";"";
0261000;"Powiat m.Jelenia Góra";"ogółem";"ogółem";"2017";80072;"osoba";"";
0261000;"Powiat m.Jelenia Góra";"ogółem";"ogółem";"2018";79480;"osoba";"";
0261000;"Powiat m.Jelenia Góra";"ogółem";"ogółem";"2019";;"osoba";"n";
0262000;"Powiat m.Legnica";"ogółem";"ogółem";"2002";106895;"osoba";"";
0262000;"Powiat m.Legnica";"ogółem";"ogółem";"2003";106525;"osoba";"";
0262000;"Powiat m.Legnica";"ogółem";"ogółem";"2004";106143;"osoba";"";
0262000;"Powiat m.Legnica";"ogółem";"ogółem";"2005";105750;"osoba";"";
0262000;"Powiat m.Legnica";"ogółem";"ogółem";"2006";105186;"osoba";"";
0262000;"Powiat m.Legnica";"ogółem";"ogółem";"2007";104754;"osoba";"";
0262000;"Powiat m.Legnica";"ogółem";"ogółem";"2008";104489;"osoba";"";
0262000;"Powiat m.Legnica";"ogółem";"ogółem";"2009";104178;"osoba";"";
0262000;"Powiat m.Legnica";"ogółem";"ogółem";"2010";103417;"osoba";"";
0262000;"Powiat m.Legnica";"ogółem";"ogółem";"2011";102979;"osoba";"";
0262000;"Powiat m.Legnica";"ogółem";"ogółem";"2012";102422;"osoba";"";
0262000;"Powiat m.Legnica";"ogółem";"ogółem";"2013";101992;"osoba";"";
0262000;"Powiat m.Legnica";"ogółem";"ogółem";"2014";101343;"osoba";"";
0262000;"Powiat m.Legnica";"ogółem";"ogółem";"2015";100886;"osoba";"";
0262000;"Powiat m.Legnica";"ogółem";"ogółem";"2016";100718;"osoba";"";
0262000;"Powiat m.Legnica";"ogółem";"ogółem";"2017";100324;"osoba";"";
0262000;"Powiat m.Legnica";"ogółem";"ogółem";"2018";99752;"osoba";"";
0262000;"Powiat m.Legnica";"ogółem";"ogółem";"2019";;"osoba";"n";
0263000;"Powiat m.Wałbrzych do 2002";"ogółem";"ogółem";"2002";129724;"osoba";"";
0263000;"Powiat m.Wałbrzych do 2002";"ogółem";"ogółem";"2003";;"osoba";"";
0263000;"Powiat m.Wałbrzych do 2002";"ogółem";"ogółem";"2004";;"osoba";"";
0263000;"Powiat m.Wałbrzych do 2002";"ogółem";"ogółem";"2005";;"osoba";"";
0263000;"Powiat m.Wałbrzych do 2002";"ogółem";"ogółem";"2006";;"osoba";"";
0263000;"Powiat m.Wałbrzych do 2002";"ogółem";"ogółem";"2007";;"osoba";"";
0263000;"Powiat m.Wałbrzych do 2002";"ogółem";"ogółem";"2008";;"osoba";"";
0263000;"Powiat m.Wałbrzych do 2002";"ogółem";"ogółem";"2009";;"osoba";"";
0263000;"Powiat m.Wałbrzych do 2002";"ogółem";"ogółem";"2010";;"osoba";"";
0263000;"Powiat m.Wałbrzych do 2002";"ogółem";"ogółem";"2011";;"osoba";"";
0263000;"Powiat m.Wałbrzych do 2002";"ogółem";"ogółem";"2012";;"osoba";"";
0263000;"Powiat m.Wałbrzych do 2002";"ogółem";"ogółem";"2013";;"osoba";"";
0263000;"Powiat m.Wałbrzych do 2002";"ogółem";"ogółem";"2014";;"osoba";"";
0263000;"Powiat m.Wałbrzych do 2002";"ogółem";"ogółem";"2015";;"osoba";"";
0263000;"Powiat m.Wałbrzych do 2002";"ogółem";"ogółem";"2016";;"osoba";"";
0263000;"Powiat m.Wałbrzych do 2002";"ogółem";"ogółem";"2017";;"osoba";"";
0263000;"Powiat m.Wałbrzych do 2002";"ogółem";"ogółem";"2018";;"osoba";"";
0263000;"Powiat m.Wałbrzych do 2002";"ogółem";"ogółem";"2019";;"osoba";"";
0264000;"Powiat m.Wrocław";"ogółem";"ogółem";"2002";639150;"osoba";"";
0264000;"Powiat m.Wrocław";"ogółem";"ogółem";"2003";637548;"osoba";"";
0264000;"Powiat m.Wrocław";"ogółem";"ogółem";"2004";636268;"osoba";"";
0264000;"Powiat m.Wrocław";"ogółem";"ogółem";"2005";635932;"osoba";"";
0264000;"Powiat m.Wrocław";"ogółem";"ogółem";"2006";634630;"osoba";"";
0264000;"Powiat m.Wrocław";"ogółem";"ogółem";"2007";632930;"osoba";"";
0264000;"Powiat m.Wrocław";"ogółem";"ogółem";"2008";632162;"osoba";"";
0264000;"Powiat m.Wrocław";"ogółem";"ogółem";"2009";632146;"osoba";"";
0264000;"Powiat m.Wrocław";"ogółem";"ogółem";"2010";630691;"osoba";"";
0264000;"Powiat m.Wrocław";"ogółem";"ogółem";"2011";631235;"osoba";"";
0264000;"Powiat m.Wrocław";"ogółem";"ogółem";"2012";631188;"osoba";"";
0264000;"Powiat m.Wrocław";"ogółem";"ogółem";"2013";632067;"osoba";"";
0264000;"Powiat m.Wrocław";"ogółem";"ogółem";"2014";634487;"osoba";"";
0264000;"Powiat m.Wrocław";"ogółem";"ogółem";"2015";635759;"osoba";"";
0264000;"Powiat m.Wrocław";"ogółem";"ogółem";"2016";637683;"osoba";"";
0264000;"Powiat m.Wrocław";"ogółem";"ogółem";"2017";638586;"osoba";"";
0264000;"Powiat m.Wrocław";"ogółem";"ogółem";"2018";640648;"osoba";"";
0264000;"Powiat m.Wrocław";"ogółem";"ogółem";"2019";;"osoba";"n";
0265000;"Powiat m.Wałbrzych od 2013";"ogółem";"ogółem";"2002";;"osoba";"";
0265000;"Powiat m.Wałbrzych od 2013";"ogółem";"ogółem";"2003";;"osoba";"";
0265000;"Powiat m.Wałbrzych od 2013";"ogółem";"ogółem";"2004";;"osoba";"";
0265000;"Powiat m.Wałbrzych od 2013";"ogółem";"ogółem";"2005";;"osoba";"";
0265000;"Powiat m.Wałbrzych od 2013";"ogółem";"ogółem";"2006";;"osoba";"";
0265000;"Powiat m.Wałbrzych od 2013";"ogółem";"ogółem";"2007";;"osoba";"";
0265000;"Powiat m.Wałbrzych od 2013";"ogółem";"ogółem";"2008";;"osoba";"";
0265000;"Powiat m.Wałbrzych od 2013";"ogółem";"ogółem";"2009";;"osoba";"";
0265000;"Powiat m.Wałbrzych od 2013";"ogółem";"ogółem";"2010";;"osoba";"";
0265000;"Powiat m.Wałbrzych od 2013";"ogółem";"ogółem";"2011";;"osoba";"";
0265000;"Powiat m.Wałbrzych od 2013";"ogółem";"ogółem";"2012";;"osoba";"";
0265000;"Powiat m.Wałbrzych od 2013";"ogółem";"ogółem";"2013";117926;"osoba";"";
0265000;"Powiat m.Wałbrzych od 2013";"ogółem";"ogółem";"2014";116691;"osoba";"";
0265000;"Powiat m.Wałbrzych od 2013";"ogółem";"ogółem";"2015";115453;"osoba";"";
0265000;"Powiat m.Wałbrzych od 2013";"ogółem";"ogółem";"2016";114568;"osoba";"";
0265000;"Powiat m.Wałbrzych od 2013";"ogółem";"ogółem";"2017";113621;"osoba";"";
0265000;"Powiat m.Wałbrzych od 2013";"ogółem";"ogółem";"2018";112594;"osoba";"";
0265000;"Powiat m.Wałbrzych od 2013";"ogółem";"ogółem";"2019";;"osoba";"n";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"ogółem";"2002";2069166;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"ogółem";"2003";2068142;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"ogółem";"2004";2068258;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"ogółem";"2005";2068253;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"ogółem";"2006";2066371;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"ogółem";"2007";2066136;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"ogółem";"2008";2067918;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"ogółem";"2009";2069083;"osoba";"";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"ogółem";"2010";2098711;"osoba";"";
