"Kod";"Nazwa";"Wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1402000;"Powiat ciechanowski";"ranni na 100 wypadków";"2017";100,0;"osoba";"";
1402000;"Powiat ciechanowski";"ranni na 100 wypadków";"2018";88,5;"osoba";"";
1402000;"Powiat ciechanowski";"ranni na 100 wypadków";"2019";;"osoba";"n";
1403000;"Powiat garwoliński";"wypadki drogowe na 100 tys. ludności";"2002";;"osoba";"";
1403000;"Powiat garwoliński";"wypadki drogowe na 100 tys. ludności";"2003";;"osoba";"";
1403000;"Powiat garwoliński";"wypadki drogowe na 100 tys. ludności";"2004";;"osoba";"";
1403000;"Powiat garwoliński";"wypadki drogowe na 100 tys. ludności";"2005";;"osoba";"";
1403000;"Powiat garwoliński";"wypadki drogowe na 100 tys. ludności";"2006";;"osoba";"";
1403000;"Powiat garwoliński";"wypadki drogowe na 100 tys. ludności";"2007";;"osoba";"";
1403000;"Powiat garwoliński";"wypadki drogowe na 100 tys. ludności";"2008";;"osoba";"";
1403000;"Powiat garwoliński";"wypadki drogowe na 100 tys. ludności";"2009";;"osoba";"";
1403000;"Powiat garwoliński";"wypadki drogowe na 100 tys. ludności";"2010";;"osoba";"";
1403000;"Powiat garwoliński";"wypadki drogowe na 100 tys. ludności";"2011";119,8;"osoba";"";
1403000;"Powiat garwoliński";"wypadki drogowe na 100 tys. ludności";"2012";93,1;"osoba";"";
1403000;"Powiat garwoliński";"wypadki drogowe na 100 tys. ludności";"2013";97,6;"osoba";"";
1403000;"Powiat garwoliński";"wypadki drogowe na 100 tys. ludności";"2014";95,8;"osoba";"";
1403000;"Powiat garwoliński";"wypadki drogowe na 100 tys. ludności";"2015";79,2;"osoba";"";
1403000;"Powiat garwoliński";"wypadki drogowe na 100 tys. ludności";"2016";105,7;"osoba";"";
1403000;"Powiat garwoliński";"wypadki drogowe na 100 tys. ludności";"2017";116,6;"osoba";"";
1403000;"Powiat garwoliński";"wypadki drogowe na 100 tys. ludności";"2018";104,6;"osoba";"";
1403000;"Powiat garwoliński";"wypadki drogowe na 100 tys. ludności";"2019";;"osoba";"n";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. pojazdów";"2002";;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. pojazdów";"2003";;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. pojazdów";"2004";;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. pojazdów";"2005";;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. pojazdów";"2006";;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. pojazdów";"2007";;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. pojazdów";"2008";;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. pojazdów";"2009";;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. pojazdów";"2010";;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. pojazdów";"2011";31,04;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. pojazdów";"2012";31,32;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. pojazdów";"2013";16,34;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. pojazdów";"2014";18,19;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. pojazdów";"2015";24,51;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. pojazdów";"2016";18,93;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. pojazdów";"2017";13,91;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. pojazdów";"2018";11,26;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. pojazdów";"2019";;"osoba";"n";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. ludności";"2002";;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. ludności";"2003";;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. ludności";"2004";;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. ludności";"2005";;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. ludności";"2006";;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. ludności";"2007";;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. ludności";"2008";;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. ludności";"2009";;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. ludności";"2010";;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. ludności";"2011";21,20;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. ludności";"2012";22,12;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. ludności";"2013";11,98;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. ludności";"2014";13,82;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. ludności";"2015";19,33;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. ludności";"2016";15,63;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. ludności";"2017";11,93;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. ludności";"2018";10,09;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 tys. ludności";"2019";;"osoba";"n";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 wypadków";"2002";;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 wypadków";"2003";;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 wypadków";"2004";;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 wypadków";"2005";;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 wypadków";"2006";;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 wypadków";"2007";;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 wypadków";"2008";;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 wypadków";"2009";;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 wypadków";"2010";;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 wypadków";"2011";17,7;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 wypadków";"2012";23,8;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 wypadków";"2013";12,3;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 wypadków";"2014";14,4;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 wypadków";"2015";24,4;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 wypadków";"2016";14,8;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 wypadków";"2017";10,2;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 wypadków";"2018";9,6;"osoba";"";
1403000;"Powiat garwoliński";"ofiary śmiertelne na 100 wypadków";"2019";;"osoba";"n";
1403000;"Powiat garwoliński";"ranni na 100 tys. pojazdów";"2002";;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 tys. pojazdów";"2003";;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 tys. pojazdów";"2004";;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 tys. pojazdów";"2005";;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 tys. pojazdów";"2006";;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 tys. pojazdów";"2007";;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 tys. pojazdów";"2008";;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 tys. pojazdów";"2009";;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 tys. pojazdów";"2010";;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 tys. pojazdów";"2011";215,91;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 tys. pojazdów";"2012";173,59;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 tys. pojazdów";"2013";169,72;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 tys. pojazdów";"2014";166,11;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 tys. pojazdów";"2015";180,91;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 tys. pojazdów";"2016";165,95;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 tys. pojazdów";"2017";193,69;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 tys. pojazdów";"2018";156,57;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 tys. pojazdów";"2019";;"osoba";"n";
1403000;"Powiat garwoliński";"ranni na 100 wypadków";"2002";;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 wypadków";"2003";;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 wypadków";"2004";;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 wypadków";"2005";;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 wypadków";"2006";;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 wypadków";"2007";;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 wypadków";"2008";;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 wypadków";"2009";;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 wypadków";"2010";;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 wypadków";"2011";123,1;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 wypadków";"2012";131,7;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 wypadków";"2013";127,4;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 wypadków";"2014";131,7;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 wypadków";"2015";180,2;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 wypadków";"2016";129,6;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 wypadków";"2017";142,5;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 wypadków";"2018";134,2;"osoba";"";
1403000;"Powiat garwoliński";"ranni na 100 wypadków";"2019";;"osoba";"n";
1404000;"Powiat gostyniński";"wypadki drogowe na 100 tys. ludności";"2002";;"osoba";"";
1404000;"Powiat gostyniński";"wypadki drogowe na 100 tys. ludności";"2003";;"osoba";"";
1404000;"Powiat gostyniński";"wypadki drogowe na 100 tys. ludności";"2004";;"osoba";"";
1404000;"Powiat gostyniński";"wypadki drogowe na 100 tys. ludności";"2005";;"osoba";"";
1404000;"Powiat gostyniński";"wypadki drogowe na 100 tys. ludności";"2006";;"osoba";"";
1404000;"Powiat gostyniński";"wypadki drogowe na 100 tys. ludności";"2007";;"osoba";"";
1404000;"Powiat gostyniński";"wypadki drogowe na 100 tys. ludności";"2008";;"osoba";"";
1404000;"Powiat gostyniński";"wypadki drogowe na 100 tys. ludności";"2009";;"osoba";"";
1404000;"Powiat gostyniński";"wypadki drogowe na 100 tys. ludności";"2010";;"osoba";"";
1404000;"Powiat gostyniński";"wypadki drogowe na 100 tys. ludności";"2011";68,1;"osoba";"";
1404000;"Powiat gostyniński";"wypadki drogowe na 100 tys. ludności";"2012";81,3;"osoba";"";
1404000;"Powiat gostyniński";"wypadki drogowe na 100 tys. ludności";"2013";68,8;"osoba";"";
1404000;"Powiat gostyniński";"wypadki drogowe na 100 tys. ludności";"2014";66,9;"osoba";"";
1404000;"Powiat gostyniński";"wypadki drogowe na 100 tys. ludności";"2015";73,8;"osoba";"";
1404000;"Powiat gostyniński";"wypadki drogowe na 100 tys. ludności";"2016";106,8;"osoba";"";
1404000;"Powiat gostyniński";"wypadki drogowe na 100 tys. ludności";"2017";63,7;"osoba";"";
1404000;"Powiat gostyniński";"wypadki drogowe na 100 tys. ludności";"2018";66,2;"osoba";"";
1404000;"Powiat gostyniński";"wypadki drogowe na 100 tys. ludności";"2019";;"osoba";"n";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. pojazdów";"2002";;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. pojazdów";"2003";;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. pojazdów";"2004";;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. pojazdów";"2005";;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. pojazdów";"2006";;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. pojazdów";"2007";;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. pojazdów";"2008";;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. pojazdów";"2009";;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. pojazdów";"2010";;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. pojazdów";"2011";23,07;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. pojazdów";"2012";22,63;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. pojazdów";"2013";17,14;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. pojazdów";"2014";11,99;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. pojazdów";"2015";2,34;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. pojazdów";"2016";9,05;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. pojazdów";"2017";13,20;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. pojazdów";"2018";10,67;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. pojazdów";"2019";;"osoba";"n";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. ludności";"2002";;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. ludności";"2003";;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. ludności";"2004";;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. ludności";"2005";;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. ludności";"2006";;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. ludności";"2007";;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. ludności";"2008";;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. ludności";"2009";;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. ludności";"2010";;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. ludności";"2011";19,15;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. ludności";"2012";19,26;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. ludności";"2013";15,04;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. ludności";"2014";10,79;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. ludności";"2015";2,17;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. ludności";"2016";8,72;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. ludności";"2017";13,18;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. ludności";"2018";11,04;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 tys. ludności";"2019";;"osoba";"n";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 wypadków";"2002";;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 wypadków";"2003";;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 wypadków";"2004";;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 wypadków";"2005";;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 wypadków";"2006";;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 wypadków";"2007";;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 wypadków";"2008";;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 wypadków";"2009";;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 wypadków";"2010";;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 wypadków";"2011";28,1;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 wypadków";"2012";23,7;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 wypadków";"2013";21,9;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 wypadków";"2014";16,1;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 wypadków";"2015";2,9;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 wypadków";"2016";8,2;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 wypadków";"2017";20,7;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 wypadków";"2018";16,7;"osoba";"";
1404000;"Powiat gostyniński";"ofiary śmiertelne na 100 wypadków";"2019";;"osoba";"n";
1404000;"Powiat gostyniński";"ranni na 100 tys. pojazdów";"2002";;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 tys. pojazdów";"2003";;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 tys. pojazdów";"2004";;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 tys. pojazdów";"2005";;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 tys. pojazdów";"2006";;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 tys. pojazdów";"2007";;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 tys. pojazdów";"2008";;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 tys. pojazdów";"2009";;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 tys. pojazdów";"2010";;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 tys. pojazdów";"2011";94,82;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 tys. pojazdów";"2012";95,53;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 tys. pojazdów";"2013";80,79;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 tys. pojazdów";"2014";74,36;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 tys. pojazdów";"2015";84,18;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 tys. pojazdów";"2016";115,37;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 tys. pojazdów";"2017";66,01;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 tys. pojazdów";"2018";74,68;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 tys. pojazdów";"2019";;"osoba";"n";
1404000;"Powiat gostyniński";"ranni na 100 wypadków";"2002";;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 wypadków";"2003";;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 wypadków";"2004";;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 wypadków";"2005";;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 wypadków";"2006";;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 wypadków";"2007";;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 wypadków";"2008";;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 wypadków";"2009";;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 wypadków";"2010";;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 wypadków";"2011";115,6;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 wypadków";"2012";100,0;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 wypadków";"2013";103,1;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 wypadków";"2014";100,0;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 wypadków";"2015";105,9;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 wypadków";"2016";104,1;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 wypadków";"2017";103,4;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 wypadków";"2018";116,7;"osoba";"";
1404000;"Powiat gostyniński";"ranni na 100 wypadków";"2019";;"osoba";"n";
1405000;"Powiat grodziski";"wypadki drogowe na 100 tys. ludności";"2002";;"osoba";"";
1405000;"Powiat grodziski";"wypadki drogowe na 100 tys. ludności";"2003";;"osoba";"";
1405000;"Powiat grodziski";"wypadki drogowe na 100 tys. ludności";"2004";;"osoba";"";
1405000;"Powiat grodziski";"wypadki drogowe na 100 tys. ludności";"2005";;"osoba";"";
1405000;"Powiat grodziski";"wypadki drogowe na 100 tys. ludności";"2006";;"osoba";"";
1405000;"Powiat grodziski";"wypadki drogowe na 100 tys. ludności";"2007";;"osoba";"";
1405000;"Powiat grodziski";"wypadki drogowe na 100 tys. ludności";"2008";;"osoba";"";
1405000;"Powiat grodziski";"wypadki drogowe na 100 tys. ludności";"2009";;"osoba";"";
1405000;"Powiat grodziski";"wypadki drogowe na 100 tys. ludności";"2010";;"osoba";"";
